kodas;ROD_KOD;VLST_KODAS2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4
X001121;1030;LV;;;;;;87;;;-65;;;;;;;;;;;;;;;;;
X001121;1050;LV;-9;-9;-8;-8;-8;79;79;79;14;14;;;;;;;;;;;;;;;;
X001121;1260;LV;;;123;123;123;123;127;127;134,5;142;142;;;;;;;;;;;;;;;
X001121;1280;LV;;;123;123;123;127;127;134,5;142;142;;;;;;;;;;;;;;;;
X001122;3000;LV;;;1;;;;;;;;;;;;;;;;;;;;;;;
X001122;3040;LV;;;-1;;;;;;;;;;;;;;;;;;;;;;;
X001122;3050;LV;3;3;;;;;;;;;;;;;;;;;;;;;;;;
X001123;3000;LV;;;3;;;;3;3;3;3;;;;;;;;;;;;;;;;
X001123;3050;LV;3;3;;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;
X001124;1160;IE;;;;4500;4500;4500;;;;;;;;;;;;;;;;;;;;
X001124;1200;IE;4501;4501;4500;4500;4500;4500;;;;;;;;;;;;;;;;;;;;
X001125;1210;FI;;;;52132;52132;52132;;;;;;;;;;;;;;;;;;;;
X001125;1250;FI;;;52132;52132;52132;52132;;;;;;;;;;;;;;;;;;;;
X001125;1350;FI;;;289;329;286;288;;;;;;;;;;;;;;;;;;;;
X001126;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001126;1000;LV;;;;147;301;-100;;;;;;;;;;;;;;;;;;;;
X001126;1010;LV;;;99;154;138;160;;;;;;;;;;;;;;;;;;;;
X001126;1030;LV;;;;;-539;-60;;;;;;;;;;;;;;;;;;;;
X001126;1040;LV;;;0;;;0;;;;;;;;;;;;;;;;;;;;
X001126;1043;EE;;;;;;;-550;;;;138;;;;;;;;;;;;;;;
X001126;1050;LV;;;147;301;-100;0;;;;;;;;;;;;;;;;;;;;
X001126;1160;EE;;;;2750;2750;2750;;;;;;;;;;;;;;;;;;;;
X001126;1200;EE;;;2750;2750;2750;2750;;;;;;;;;;;;;;;;;;;;
X001126;1250;EE;;2751;;;;;;;;;;;;;;;;;;;;;;;;
X001126;1350;EE;;;31;32;32;32;;;;;;;;;;;;;;;;;;;;
X001126;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001126;3030;LV;-180;-191;;;;;;;;;;;;;;;;;;;;;;;;
X001127;1160;RU;;;;113;105;103;;;;;;;;;;;;;;;;;;;;
X001127;1200;RU;113;113;113;105;103;100;;;;;;;;;;;;;;;;;;;;
X001127;1350;RU;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001128;3040;LV;;;;;;;1;;;;;;;;;;;;;;;;;;;
X001128;3043;LV;;;;;;;1;;;;;;;;;;;;;;;;;;;
X001128;3270;LV;;;;;;;;;;;1;;;;;;;;;;;;;;;
X001128;3273;LV;;;;;;;;;;;1;;;;;;;;;;;;;;;
X001128;4260;LV;;;;;;;12;;;;;;;;;;;;;;;;;;;
X001128;4280;LV;;;;;;12;;;;;;;;;;;;;;;;;;;;
X001129;1160;US;;;;16;15;15;;;;;;;;;;;;;;;;;;;;
X001129;1200;US;14;14;16;15;15;14;;;;;;;;;;;;;;;;;;;;
X00113;1000;DK;;;215;;;;223;223;223;241;;;;;;;;;;;;;;;;
X00113;1030;DK;;;;;;8;;;18;;;;;;;;;;;;;;;;;
X00113;1031;DK;;;;;;;;;;29;;;;;;;;;;;;;;;;
X00113;1050;DK;194;194;215;215;215;223;223;223;241;212;;;;;;;;;;;;;;;;
X00113;1260;DK;;;7;7;7;7;;;;;;;;;;;;;;;;;;;;
X00113;1280;DK;;;7;7;7;;;;;;;;;;;;;;;;;;;;;
X00113;1290;DK;;;14;14;;;;;;;;;;;;;;;;;;;;;;
X00113;1310;DK;;;14;;;;;;;;;;;;;;;;;;;;;;;
X00113;2260;DK;;;;7;7;7;7;7;3,5;;;;;;;;;;;;;;;;;
X00113;2280;DK;;;7;7;7;7;7;3,5;;;;;;;;;;;;;;;;;;
X001130;3000;LV;;;26;;;;59;59;133;133;;;;;;;;;;;;;;;;
X001130;3030;LV;;;;;33;;;74;;;;;;;;;;;;;;;;;;
X001130;3050;LV;;;;26;59;59;59;133;133;133;;;;;;;;;;;;;;;;
X001130;3260;LV;;;96;96;96;96;78;78;127;176;;;;;;;;;;;;;;;;
X001130;3280;LV;;;96;96;96;78;78;127;176;176;;;;;;;;;;;;;;;;
X001130;4260;LV;;;;;;;;1;23;45;;;;;;;;;;;;;;;;
X001130;4280;LV;;;;;;;1;23;45;45;;;;;;;;;;;;;;;;
X001131;1000;NO;;;;;;;;;;-516;;;;;;;;;;;;;;;;
X001131;1040;NO;;;;;-850;;;;;516;;;;;;;;;;;;;;;;
X001131;1043;NO;;;;;;;;;;516;;;;;;;;;;;;;;;;
X001131;1050;NO;;;;;;;;;-516;;;;;;;;;;;;;;;;;
X001131;3030;NO;-46;290;;;;;;;;;;;;;;;;;;;;;;;;
X001132;3000;BY;;;66;;;;66;66;66;66;;;;;;;;;;;;;;;;
X001132;3050;BY;67;67;66;66;66;66;66;66;66;66;;;;;;;;;;;;;;;;
X001132;3160;BY;;;;365;365;365;;;;;;;;;;;;;;;;;;;;
X001132;3180;BY;;;20;;;;;;;;;;;;;;;;;;;;;;;
X001132;3200;BY;385;385;365;365;365;365;;;;;;;;;;;;;;;;;;;;
X001132;3260;BY;;;341;341;341;341;277;;;;728;;;;;;;;;;;;;;;
X001132;3280;BY;;;341;341;341;277;;;;728;;;;;;;;;;;;;;;;
X001132;3350;BY;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;
X001133;10;LV;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001133;1000;LV;;;;;;;;;;;56894;;;;;;;;;;;;;;;
X001133;1010;LV;;;;;;;;;;29364;;;;;;;;;;;;;;;;
X001133;1030;LV;;;;;;;;;;6481;-1000;;;;;;;;;;;;;;;
X001133;1031;LV;;;;;;;;;;5792;;;;;;;;;;;;;;;;
X001133;1040;LV;;;;;;;;;;;-2212;;;;;;;;;;;;;;;
X001133;1043;LV;;;;;;;;;;;-2212;;;;;;;;;;;;;;;
X001133;1050;LV;;;;;;;;;;30053;;;;;;;;;;;;;;;;
X001133;20;LV;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001133;3000;RU;;;;;;;;;;;;;24;;;;;;;;;;;;;
X001133;3020;RU;;;;;;;;;169;;;;;;;;;;;;;;;;;
X001133;3030;BY;;;-2;-2;-4;-2;;;;;;;;;;;;;;;;;;;;
X001133;3030;LV;;;16;16;31;18;;184;;;;;;;;;;;;;;;;;;
X001133;3030;RU;;;43;43;82;47;;11;;;;;;;;;;;;;;;;;;
X001133;3040;LV;;;;;;;;;;;;;-29;;;;;;;;;;;;;
X001133;3040;RU;;;;;;;;;;;158;-169;-24;;;;;;;;;;;;;
X001133;3041;BY;;;;;;;;;;;11;;;;;;;;;;;;;;;
X001133;3041;LV;;;;;;;;;;;-174;;;;;;;;;;;;;;;
X001133;3041;RU;;;;;;;;;;;158;;;;;;;;;;;;;;;
X001133;3043;LV;;;;;;;;;;;;;-29;;;;;;;;;;;;;
X001133;3043;RU;;;;;;;;;;;;-169;-24;;;;;;;;;;;;;
X001133;3210;RU;;;;398;398;398;;;;;;;;;;;;;;;;;;;;
X001133;3250;RU;400;400;398;398;398;398;;;;;;;;;;;;;;;;;;;;
X001133;3260;BY;;;;;;;;;;;105;;;;;;;;;;;;;;;
X001133;3260;LV;;;;;;;1;;;;;;;;;;;;;;;;;;;
X001133;3270;BY;;;;;;;;;;;-7;;;;;;;;;;;;;;;
X001133;3270;LV;;;;;;;;;;;-72;;;;;;;;;;;;;;;
X001133;3270;RU;;;;;;;;;;;300;;;;;;;;;;;;;;;
X001133;3273;BY;;;;;;;;;;;-7;;;;;;;;;;;;;;;
X001133;3273;LV;;;;;;;;;;;-72;;;;;;;;;;;;;;;
X001133;3273;RU;;;;;;;;;;;300;;;;;;;;;;;;;;;
X001133;3280;LV;;;;;;1;;;;;;;;;;;;;;;;;;;;
X001133;3290;BY;;;;;;8;;;;;;;;;;;;;;;;;;;;
X001133;3290;LV;;;;;;170;;;;;;;;;;;;;;;;;;;;
X001133;3290;RU;;;;;;398;;;;;;;;;;;;;;;;;;;;
X001133;3310;BY;;;;;;8;;;;;;;;;;;;;;;;;;;;
X001133;3310;LV;;;;;;170;;;;;;;;;;;;;;;;;;;;
X001133;3310;RU;;;398;;;398;;;;;;;;;;;;;;;;;;;;
X001133;3350;RU;;;5;5;5;5;;;;;;;;;;;;;;;;;;;;
X001134;1000;DK;;;105;;;;62;62;62;171;;;;;;;;;;;;;;;;
X001134;1010;DK;;;;;;;;;109;;;;;;;;;;;;;;;;;
X001134;1030;DK;;-226;;-44;;;;;;-51;;;;;;;;;;;;;;;;
X001134;1040;DK;;;;0;;;;;;;;;;;;;;;;;;;;;;
X001134;1050;DK;333;104;105;62;62;62;62;62;171;120;;;;;;;;;;;;;;;;
X001134;1260;LV;;;;;;;2;2;1;;;;;;;;;;;;;;;;;
X001134;1280;LV;;;;;;2;2;1;;;;;;;;;;;;;;;;;;
X001134;2260;BE;;;1;;;;;;;;;;;;;;;;;;;;;;;
X001134;2260;DE;;;0;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;
X001134;2260;FI;;;4;4;4;4;4;4;3;2;2;;;;;;;;;;;;;;;
X001134;2260;FR;;;;5;5;5;5;5;4;3;3;;;;;;;;;;;;;;;
X001134;2260;GB;;;2;2;2;2;2;2;1;;;;;;;;;;;;;;;;;
X001134;2260;NL;;;1;;;;;;;;;;;;;;;;;;;;;;;
X001134;2260;US;;;1;1;1;1;1;1;103;205;1;;;;;;;;;;;;;;;
X001134;2280;DE;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;
X001134;2280;FI;;;4;4;4;4;4;3;2;2;;;;;;;;;;;;;;;;
X001134;2280;FR;;;5;5;5;5;5;4;3;3;;;;;;;;;;;;;;;;
X001134;2280;GB;;;2;2;2;2;2;1;;;;;;;;;;;;;;;;;;
X001134;2280;US;;;1;1;1;1;1;103;205;1;;;;;;;;;;;;;;;;
X001134;3030;DK;;-226;;;;;;;;;;;;;;;;;;;;;;;;
X001135;1000;DE;;;8;;;;8;8;8;8;;;;;;;;;;;;;;;;
X001135;1050;DE;9;9;8;8;8;8;8;8;8;8;;;;;;;;;;;;;;;;
X001136;1000;CY;;;;;;;;43132;43382;43632;;;;;;;;;;;;;;;;
X001136;1030;CY;;;;;;;250;250;250;327;;;;;;;;;;;;;;;;
X001136;1040;CY;;;;;;;42882;;;;;;;;;;;;;;;;;;;
X001136;1043;CY;;;;;;;42882;;;;;;;;;;;;;;;;;;;
X001136;1050;CY;;;;;;;43132;43382;43632;43959;;;;;;;;;;;;;;;;
X001136;3000;BY;;;;;;;;;;;;;;;;;;;692;;;;;;;
X001136;3000;CY;;;;;;;;;;;;;;;;;;;16657;;;;;;;
X001136;3000;RU;;;;;;;;;;;;;;;;;;;567;;;;;;;
X001136;3050;BY;;;;;;;;;;;;;;;;;;;692;;;;;;;
X001136;3050;CY;;;;;;;;;;;;;;;;;;;16657;;;;;;;
X001136;3050;RU;;;;;;;;;;;;;;;;;;;567;;;;;;;
X001136;3160;CY;;;;585;585;585;;;;;;;;;;;;;;;;;;;;
X001136;3170;CY;;;;;;12;;;;;;;;;;;;;;;;;;;;
X001136;3200;CY;;;585;585;585;597;;;;;;;;;;;;;;;;;;;;
X001137;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001137;1000;EE;;;;;;;389;1014;1014;1014;;;;;;;;;;;;;;;;
X001137;1030;EE;;;;;;;216;;;;;963;;;;;;;;;64;;;;;
X001137;1040;EE;;;;22;;;409;;;;;;-1806;;;;;;;;;;;;;
X001137;1043;EE;;;;;;;409;;;;;;-1806;;;;;;;;;;;;;
X001137;1050;EE;;;;;;;1014;1014;1014;1014;;;;;;;;;;;;;;;;
X001137;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001137;3030;EE;-14;165;;;;;;;;;;;;;;;;;;;;;;;;
X001138;1000;BY;;;;;;;;;;9;;;;;;;;;;;;;;;;
X001138;1030;BY;;;;;;;;;9;;;;;;;;;;;;;;;;;
X001138;1040;BY;;;;;;;;;;111;;;;;;;;;;;;;;;;
X001138;1043;BY;;;;;;;;;;111;;;;;;;;;;;;;;;;
X001138;1050;BY;;;;;;;;;9;120;;;;;;;;;;;;;;;;
X001138;1260;BY;;;;;;;;;12;16;16;;;;;;;;;;;;;;;
X001138;1270;BY;;;;;;;;12;;;;;;;;;;;;;;;;;;
X001138;1273;BY;;;;;;;;12;;;;;;;;;;;;;;;;;;
X001138;1280;BY;;;;;;;;12;16;16;;;;;;;;;;;;;;;;
X001139;10;BE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001139;1040;BE;;;;-10;-3;;;;;;;;;;;;;;;;;;;;;
X001139;1280;BE;;;;;;14;;;;;;;;;;;;;;;;;;;;
X001139;20;BE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001139;3030;BE;0;-6;;;;;;;;;;;;;;;;;;;;;;;;
X00114;10;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00114;1040;DE;;;-1;;;1;1;;;1;2;;;;;;;;;;;;;;;
X00114;1043;DE;;;;;;;1;;;1;2;;;;;;;;;;;;;;;
X00114;20;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00114;3030;DE;6;-6;;;;;;;;;;;;;;;;;;;;;;;;
X001140;1160;GB;;;;600;600;;;;;;;;;;;;;;;;;;;;;
X001140;1180;GB;;;;;600;;;;;;;;;;;;;;;;;;;;;
X001140;1200;GB;600;600;600;600;;;;;;;;;;;;;;;;;;;;;;
X001140;1350;GB;;;6;3;;;;;;;;;;;;;;;;;;;;;;
X001141;3043;LV;;;;;;;;;;;;;-10;;;;;;;;;;;;;
X001142;1000;EE;;;-448;;;;-185;-185;-185;-185;;;;;;;;;;;;;;;;
X001142;1010;EE;;;;;;365;;;;;;;;;;;;;;;;;;;;
X001142;1030;EE;;;;;-102;;;;;-65;;;;;;;;;;;;;;;;
X001142;1050;EE;-449;-449;-448;-448;-550;-185;-185;-185;-185;-250;;;;;;;;;;;;;;;;
X001142;1260;EE;;;9;9;9;9;;;;;;;;;;;;;;;;;;;;
X001142;1280;EE;;;9;9;9;;;;;;;;;;;;;;;;;;;;;
X001142;3000;EE;;;-448;;;;-185;;;;;;;;;;;;;;;;;;;
X001142;3010;EE;;;;;365;;;;;;;;;;;;;;;;;;;;;
X001142;3030;EE;;;;-102;;;;;;;;;;;;;;;;;;;;;;
X001142;3040;EE;;;;;;;185;;;;;;;;;;;;;;;;;;;
X001142;3043;EE;;;;;;;185;;;;;;;;;;;;;;;;;;;
X001142;3050;EE;-449;-449;;-998;-185;-185;;;;;;;;;;;;;;;;;;;;
X001143;1000;DE;;;52;;;;44;44;45;45;;;;;;;;;;;;;;;;
X001143;1030;DE;6;;;;;-8;;1;;;;;;;;;;;;;;;;;;
X001143;1050;DE;52;52;52;52;52;44;44;45;45;45;;;;;;;;;;;;;;;;
X001143;3030;DE;6;;;;;;;;;;;;;;;;;;;;;;;;;
X001144;1160;DK;;;;98;98;98;;;;;;;;;;;;;;;;;;;;
X001144;1200;DK;98;98;98;98;98;98;;;;;;;;;;;;;;;;;;;;
X001145;10;MT;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001145;1000;MT;;;2358;;;;;;;;;;;;;;;;;;;;;;;
X001145;1010;MT;;;;299;;;;;;;;;;;;;;;;;;;;;;
X001145;1030;MT;;;;979;;;;;;;;;;;;;;;;;;;;;;
X001145;1031;MT;;;;1199;;;266;;;;;;;;;;;;;;;;;;;
X001145;1050;MT;;;2358;2437;2437;2437;;;;;;;;;;;;;;;;;;;;
X001145;20;MT;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001145;3000;AR;;;3;;;;;;;;;;;;;;;;;;;;;;;
X001145;3000;AZ;;;-489;;;;;;;;;;;;;;;;;;;;;;;
X001145;3000;GE;;;319;;;;;;;;;;;;;;;;;;;;;;;
X001145;3000;MD;;;-16;;;;;;;;;;;;;;;;;;;;;;;
X001145;3020;GE;;;156;;;;;;;;;;;;;;;;;;;;;;;
X001145;3020;MD;;;8;;;;;;;;;;;;;;;;;;;;;;;
X001145;3030;AZ;;;-421;;;;;;;;;;;;;;;;;;;;;;;
X001145;3030;GE;;;-13;;;;;;;;;;;;;;;;;;;;;;;
X001145;3030;MD;;;35;;;;;;;;;;;;;;;;;;;;;;;
X001145;3031;GE;;;51;;;;;;;;;;;;;;;;;;;;;;;
X001145;3040;AZ;;;33;;;;;;;;;91;;;;;;;;;;;;;;
X001145;3040;GE;;;-34;;;;;;;;;;;;;;;;;;;;;;;
X001145;3040;MD;;;;;;;;;1;;;;;;;;;;;;;;;;;
X001145;3041;AZ;;;;;;;-76;-5;3;;;;;;;;;;;;;;;;;
X001145;3041;GE;;;;;;;34;1;-8;;;;;;;;;;;;;;;;;
X001145;3041;MD;;;;;;;;;1;;;;;;;;;;;;;;;;;
X001145;3043;AZ;;;;;;;;;;;;91;;;;;;;;;;;;;;
X001145;3043;MD;;;;;;;-1;;;;;;;;;;;;;;;;;;;
X001145;3050;AR;;;;3;3;3;;;;;;;;;;;;;;;;;;;;
X001145;3050;AZ;;;;-877;-877;-877;;;;;;;;;;;;;;;;;;;;
X001145;3050;GE;;;;65;65;65;;;;;;;;;;;;;;;;;;;;
X001145;3050;MD;;;;11;11;11;;;;;;;;;;;;;;;;;;;;
X001145;3270;AZ;;;;;;;;;;;-526;;;;;;;;;;;;;;;
X001145;3273;AZ;;;;;;;;;;;-526;;;;;;;;;;;;;;;
X001145;3280;GE;;;;;;36;;;;;;;;;;;;;;;;;;;;
X001145;3280;MD;;;;;;629;;;;;;;;;;;;;;;;;;;;
X001146;3260;LV;;;51;;41;;;;;;;;;;;;;;;;;;;;;
X001146;3280;LV;;;32;;;19;;;;;;;;;;;;;;;;;;;;
X001147;1000;CH;;;237;;;;271;296;296;296;;;;;;;;;;;;;;;;
X001147;1030;CH;9;;38;;;;25;;;;;;;;;;;;;;;;;;;
X001147;1031;CH;;;4;;;;;;;;;;;;;;;;;;;;;;;
X001147;1050;CH;;;271;271;271;271;296;296;296;296;;;;;;;;;;;;;;;;
X001147;3030;CH;9;12;;;;;;;;;;;;;;;;;;;;;;;;
X001148;1000;LV;;;394;;;;373;373;373;355;;;;;;;;;;;;;;;;
X001148;1030;LV;;-3;;;-21;;;;-18;;;;;;;;;;;;;;;;;
X001148;1050;LV;397;394;394;394;373;373;373;373;355;355;;;;;;;;;;;;;;;;
X001148;1260;DE;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001148;1260;NL;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;
X001148;1280;DE;;;1;1;1;;;;;;;;;;;;;;;;;;;;;
X001148;1280;NL;;;0;0;0;;;;;;;;;;;;;;;;;;;;;
X001148;3030;LV;;-3;;;;;;;;;;;;;;;;;;;;;;;;
X001149;1000;IT;;;;;;;-394;;;;;;;;;;;;;;;;;;;
X001149;1040;IT;;;;;;;394;;;;;;;;;;;;;;;;;;;
X001149;1043;IT;;;;;;;394;;;;;;;;;;;;;;;;;;;
X001149;1050;IT;;;;;;-394;;;;;;;;;;;;;;;;;;;;
X001149;3030;IT;35;3;;;;;;;;;;;;;;;;;;;;;;;;
X00115;1000;DE;;;171;;;;218;218;218;;;;;;;;;;;;;;;;;
X00115;1020;DE;;;;;;;;;218;;;;;;;;;;;;;;;;;
X00115;1030;DE;;38;;51;;;;;;;;;;;;;;;;;;;;;;
X00115;1040;DE;;;;-5;;;;;;;;;;;;;;;;;;;;;;
X00115;1050;DE;133;171;171;218;218;218;218;218;;;;;;;;;;;;;;;;;;
X00115;3030;DE;;38;;;;;;;;;;;;;;;;;;;;;;;;
X001150;3000;UA;;;21;;;;21;21;21;21;;;;;;;;;;;;;;;;
X001150;3050;UA;20;20;;21;21;21;21;21;21;21;;;;;;;;;;;;;;;;
X001150;3260;UA;;;;;;;;31;31;31;31;;;;;;;;;;;;;;;
X001150;3280;UA;;;;;;;31;31;31;31;;;;;;;;;;;;;;;;
X001151;1050;GB;188;;;;;;;;;;;;;;;;;;;;;;;;;
X001151;3160;GB;;;;51;51;51;;;;;;;;;;;;;;;;;;;;
X001151;3200;GB;49;49;51;51;51;51;;;;;;;;;;;;;;;;;;;;
X001151;3350;GB;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001152;1000;MT;;;18;;;;-2;-2;-2;-2;;;;;;;;;;;;;;;;
X001152;1030;MT;9;;;;;-20;;;;-2;;;;;;;;;;;;;;;;
X001152;1040;MT;;;;;0;;;;;;;;;;;;;;;;;;;;;
X001152;1050;MT;17;17;18;18;17;-2;-2;-2;-2;-4;;;;;;;;;;;;;;;;
X001152;3030;MT;9;;;;;;;;;;;;;;;;;;;;;;;;;
X001153;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001153;10;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001153;1031;EE;;;;;;;;9;;;;;;;;;;;;;;;;;;
X001153;1031;FI;;;;;;;;34;;;;;;;;;;;;;;;;;;
X001153;1040;EE;;;;-3;;3;4;;;;39;;;;;;;;;;;;;;;
X001153;1040;FI;;;;3;;-3;-3;;;1;177;;;;;;;;;;;;;;;
X001153;1043;EE;;;;;;;4;;;;39;;21;;;;;;;;;;;;;
X001153;1043;FI;;;;;;;-3;;;1;177;;85;;;;;;;;;;;;;
X001153;1290;EE;;;;12;;;;;;;;;;;;;;;;;;;;;;
X001153;1290;FI;;;;46;;;;;;;;;;;;;;;;;;;;;;
X001153;1310;EE;;;12;;;;;;;;;;;;;;;;;;;;;;;
X001153;1310;FI;;;46;;;;;;;;;;;;;;;;;;;;;;;
X001153;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001153;20;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X001153;3030;EE;6;12;;;;;;;;;;;;;;;;;;;;;;;;
X001153;3030;FI;17;49;;;;;;;;;;;;;;;;;;;;;;;;
X001154;2200;RU;9;9;;;;;;;;;;;;;;;;;;;;;;;;
X001155;1000;NL;;;99;;;;103;103;99;99;;;;;;;;;;;;;;;;
X001155;1030;NL;;3;;4;;;;-4;;;;;;;;;;;;;;;;;;
X001155;1050;NL;96;98;99;103;103;103;103;99;99;99;;;;;;;;;;;;;;;;
X001155;1290;NL;;;290;290;290;290;290;290;270;250;290;;;;;;;;;;;;;;;
X001155;1310;NL;;;290;290;290;290;290;270;250;290;;;;;;;;;;;;;;;;
X001155;3030;NL;;3;;;;;;;;;;;;;;;;;;;;;;;;
X001156;1030;LV;;;;;;;;;;;;;;;;;;;;;;;;-39;;
X001157;1160;NO;;;;41;39;38;;;;;;;;;;;;;;;;;;;;
X001157;1200;NO;41;41;41;39;38;36;;;;;;;;;;;;;;;;;;;;
X001157;1350;NO;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001158;1000;RU;;;165;;;;188;216;216;216;;;;;;;;;;;;;;;;
X001158;1030;RU;;;23;;;;34;;;;;;;;;;;;;;;;;;;
X001158;1031;RU;;;;;;;6;;;;;;;;;;;;;;;;;;;
X001158;1040;RU;;;0;;;;;;;;;;;;;;;;;;;;;;;
X001158;1050;RU;165;165;188;188;188;188;216;216;216;216;;;;;;;;;;;;;;;;
X001158;1260;CN;;;;;;;;;0,5;1;1;;;;;;;;;;;;;;;
X001158;1260;DE;;;;;;;;;8,5;17;17;;;;;;;;;;;;;;;
X001158;1260;LV;;;;;;;4;4;13,5;23;23;;;;;;;;;;;;;;;
X001158;1260;PL;;;0;0;0;0;2;2;18;34;34;;;;;;;;;;;;;;;
X001158;1260;RU;;;54;54;54;54;72;72;84;96;96;;;;;;;;;;;;;;;
X001158;1260;UA;;;69;69;69;69;20;20;10;;;;;;;;;;;;;;;;;
X001158;1280;CN;;;;;;;;0,5;1;1;;;;;;;;;;;;;;;;
X001158;1280;DE;;;;;;;;8,5;17;17;;;;;;;;;;;;;;;;
X001158;1280;LV;;;;;;4;4;13,5;23;23;;;;;;;;;;;;;;;;
X001158;1280;PL;;;0;0;0;2;2;18;34;34;;;;;;;;;;;;;;;;
X001158;1280;RU;;;54;54;54;72;72;84;96;96;;;;;;;;;;;;;;;;
X001158;1280;UA;;;69;69;69;20;20;10;;;;;;;;;;;;;;;;;;
X001158;2260;DE;;;;38;38;38;38;38;114;190;190;;;;;;;;;;;;;;;
X001158;2260;EE;;;1;3;3;3;3;3;6;9;9;;;;;;;;;;;;;;;
X001158;2260;LV;;;23;32;32;32;32;32;20,5;9;9;;;;;;;;;;;;;;;
X001158;2280;DE;;;38;38;38;38;38;114;190;190;;;;;;;;;;;;;;;;
X001158;2280;EE;;;3;3;3;3;3;6;9;9;;;;;;;;;;;;;;;;
X001158;2280;LV;;;32;32;32;32;32;20,5;9;9;;;;;;;;;;;;;;;;
X001159;3020;LV;;;862;;;;;;;;;;;;;;;;;;;;;;;
X001159;3020;UA;;;2737;;;;;;;;;;;;;;;;;;;;;;;
X001159;3160;CY;;;;156;153;148;;;;;;;;;;;;;;;;;;;;
X001159;3160;LV;;;;307;307;307;;;;;;;;;;;;;;;;;;;;
X001159;3160;RU;;;;31;29;28;;;;;;;;;;;;;;;;;;;;
X001159;3160;SK;;;;492;492;492;;;;;;;;;;;;;;;;;;;;
X001159;3160;UA;;;;1461;1434;1385;;;;;;;;;;;;;;;;;;;;
X001159;3160;US;;;;610;599;578;;;;;;;;;;;;;;;;;;;;
X001159;3200;CY;156;151;156;153;148;145;;;;;;;;;;;;;;;;;;;;
X001159;3200;LV;;;307;307;307;307;;;;;;;;;;;;;;;;;;;;
X001159;3200;RU;32;29;31;29;28;28;;;;;;;;;;;;;;;;;;;;
X001159;3200;SK;492;492;492;492;492;492;;;;;;;;;;;;;;;;;;;;
X001159;3200;UA;;;1461;1434;1385;1358;;;;;;;;;;;;;;;;;;;;
X001159;3200;US;605;588;610;599;578;567;;;;;;;;;;;;;;;;;;;;
X001159;3210;CY;;;;430;422;408;;;;;;;;;;;;;;;;;;;;
X001159;3210;RU;;;;1;1;1;;;;;;;;;;;;;;;;;;;;
X001159;3250;CY;426;414;430;422;408;400;;;;;;;;;;;;;;;;;;;;
X001159;3250;RU;0;0;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001159;3350;CY;;;8;8;8;8;;;;;;;;;;;;;;;;;;;;
X001159;3350;LV;;;3;4;4;4;;;;;;;;;;;;;;;;;;;;
X001159;3350;RU;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X001159;3350;SK;;;6;6;6;6;;;;;;;;;;;;;;;;;;;;
X001159;3350;UA;;;33;33;32;31;;;;;;;;;;;;;;;;;;;;
X001159;3350;US;;;5;5;4;4;;;;;;;;;;;;;;;;;;;;
X00116;10;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00116;1040;FI;;;;;;;;;;-1;;;;;;;;;;;;;;;;
X00116;1043;FI;;;;;;;;;;-1;;;;;;;;;;;;;;;;
X00116;1310;FI;;;;9;;;;;;;;;;;;;;;;;;;;;;
X00116;20;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00116;2260;LV;;;1;;;;;;;;;;;;;;;;;;;;;;;
X00116;3030;FI;-12;-20;;;;;;;;;;;;;;;;;;;;;;;;
X001160;1260;DE;;;;;;;245;;;;;;;;;;;;;;;;;;;
X001160;1280;DE;;;;;;245;;;;;;;;;;;;;;;;;;;;
